is_current,status_event_id,status_time,source_system,status,account_id,trace_id
N,evt_b483e587-0264-cd82-1127-af097a78e229_002,2026-04-29T16:26:00+08:00,core_banking,pending,b483e587-0264-cd82-1127-af097a78e229,audit_b483e587-0264-cd82-1127-af097a78e229_002
Y,evt_b483e587-0264-cd82-1127-af097a78e229_003,2026-04-29T16:27:00+08:00,core_banking,active,b483e587-0264-cd82-1127-af097a78e229,audit_b483e587-0264-cd82-1127-af097a78e229_003
Y,evt_219dedd1-d42c-e03d-9822-8d1b42211d1c_001,2026-01-14T09:11:00+08:00,core_banking,open,219dedd1-d42c-e03d-9822-8d1b42211d1c,audit_219dedd1-d42c-e03d-9822-8d1b42211d1c_001
N,evt_dfbc2dca-28c5-0368-653b-50713b1bb3cd_001,2026-03-20T10:52:00+08:00,core_banking,open,dfbc2dca-28c5-0368-653b-50713b1bb3cd,audit_dfbc2dca-28c5-0368-653b-50713b1bb3cd_001
N,evt_dfbc2dca-28c5-0368-653b-50713b1bb3cd_002,2026-03-20T10:53:00+08:00,core_banking,pending,dfbc2dca-28c5-0368-653b-50713b1bb3cd,audit_dfbc2dca-28c5-0368-653b-50713b1bb3cd_002
Y,evt_dfbc2dca-28c5-0368-653b-50713b1bb3cd_003,2026-03-20T10:54:00+08:00,core_banking,active,dfbc2dca-28c5-0368-653b-50713b1bb3cd,audit_dfbc2dca-28c5-0368-653b-50713b1bb3cd_003
N,evt_c372b1b5-d822-f8c6-4d63-1d6e306525f0_001,2026-02-24T15:34:00+08:00,core_banking,open,c372b1b5-d822-f8c6-4d63-1d6e306525f0,audit_c372b1b5-d822-f8c6-4d63-1d6e306525f0_001
N,evt_c372b1b5-d822-f8c6-4d63-1d6e306525f0_002,2026-02-24T15:35:00+08:00,core_banking,pending,c372b1b5-d822-f8c6-4d63-1d6e306525f0,audit_c372b1b5-d822-f8c6-4d63-1d6e306525f0_002
Y,evt_c372b1b5-d822-f8c6-4d63-1d6e306525f0_003,2026-02-24T15:36:00+08:00,core_banking,active,c372b1b5-d822-f8c6-4d63-1d6e306525f0,audit_c372b1b5-d822-f8c6-4d63-1d6e306525f0_003
N,evt_2bd463d0-5740-fc54-1138-b51fccade9d8_001,2026-01-29T16:25:00+08:00,deposit_gateway,open,2bd463d0-5740-fc54-1138-b51fccade9d8,audit_2bd463d0-5740-fc54-1138-b51fccade9d8_001
N,evt_2bd463d0-5740-fc54-1138-b51fccade9d8_002,2026-01-29T16:26:00+08:00,deposit_gateway,pending,2bd463d0-5740-fc54-1138-b51fccade9d8,audit_2bd463d0-5740-fc54-1138-b51fccade9d8_002
Y,evt_2bd463d0-5740-fc54-1138-b51fccade9d8_003,2026-01-29T16:27:00+08:00,deposit_gateway,active,2bd463d0-5740-fc54-1138-b51fccade9d8,audit_2bd463d0-5740-fc54-1138-b51fccade9d8_003
N,evt_de0ec557-688f-a095-68b2-2288edf2929b_001,2026-04-03T14:22:00+08:00,core_banking,open,de0ec557-688f-a095-68b2-2288edf2929b,audit_de0ec557-688f-a095-68b2-2288edf2929b_001
N,evt_de0ec557-688f-a095-68b2-2288edf2929b_002,2026-04-03T14:23:00+08:00,core_banking,pending,de0ec557-688f-a095-68b2-2288edf2929b,audit_de0ec557-688f-a095-68b2-2288edf2929b_002
Y,evt_de0ec557-688f-a095-68b2-2288edf2929b_003,2026-04-03T14:24:00+08:00,core_banking,active,de0ec557-688f-a095-68b2-2288edf2929b,audit_de0ec557-688f-a095-68b2-2288edf2929b_003
N,evt_420f6710-2598-71e4-4707-16682d8ce397_001,2026-03-19T13:43:00+08:00,core_banking,open,420f6710-2598-71e4-4707-16682d8ce397,audit_420f6710-2598-71e4-4707-16682d8ce397_001
Y,evt_420f6710-2598-71e4-4707-16682d8ce397_002,2026-03-19T13:44:00+08:00,core_banking,pending,420f6710-2598-71e4-4707-16682d8ce397,audit_420f6710-2598-71e4-4707-16682d8ce397_002
N,evt_221fceee-181a-44af-008f-ea088f92c46d_001,2026-02-25T12:52:00+08:00,core_banking,open,221fceee-181a-44af-008f-ea088f92c46d,audit_221fceee-181a-44af-008f-ea088f92c46d_001
N,evt_221fceee-181a-44af-008f-ea088f92c46d_002,2026-02-25T12:53:00+08:00,core_banking,pending,221fceee-181a-44af-008f-ea088f92c46d,audit_221fceee-181a-44af-008f-ea088f92c46d_002
Y,evt_221fceee-181a-44af-008f-ea088f92c46d_003,2026-02-25T12:54:00+08:00,core_banking,active,221fceee-181a-44af-008f-ea088f92c46d,audit_221fceee-181a-44af-008f-ea088f92c46d_003
N,evt_d018fcab-c513-1d30-a05d-c8882059309d_001,2026-02-10T18:15:00+08:00,core_banking,open,d018fcab-c513-1d30-a05d-c8882059309d,audit_d018fcab-c513-1d30-a05d-c8882059309d_001
N,evt_d018fcab-c513-1d30-a05d-c8882059309d_002,2026-02-10T18:16:00+08:00,core_banking,pending,d018fcab-c513-1d30-a05d-c8882059309d,audit_d018fcab-c513-1d30-a05d-c8882059309d_002
Y,evt_d018fcab-c513-1d30-a05d-c8882059309d_003,2026-02-10T18:17:00+08:00,core_banking,active,d018fcab-c513-1d30-a05d-c8882059309d,audit_d018fcab-c513-1d30-a05d-c8882059309d_003
Y,evt_616f16fd-9f40-95df-466b-6a7d7086c6f9_001,2026-02-10T17:17:00+08:00,core_banking,open,616f16fd-9f40-95df-466b-6a7d7086c6f9,audit_616f16fd-9f40-95df-466b-6a7d7086c6f9_001
N,evt_b07edbd6-e363-ac43-bfd7-65085bbf2a2f_001,2026-04-06T16:22:00+08:00,core_banking,open,b07edbd6-e363-ac43-bfd7-65085bbf2a2f,audit_b07edbd6-e363-ac43-bfd7-65085bbf2a2f_001
N,evt_b07edbd6-e363-ac43-bfd7-65085bbf2a2f_002,2026-04-06T16:23:00+08:00,core_banking,pending,b07edbd6-e363-ac43-bfd7-65085bbf2a2f,audit_b07edbd6-e363-ac43-bfd7-65085bbf2a2f_002
Y,evt_b07edbd6-e363-ac43-bfd7-65085bbf2a2f_003,2026-04-06T16:24:00+08:00,core_banking,active,b07edbd6-e363-ac43-bfd7-65085bbf2a2f,audit_b07edbd6-e363-ac43-bfd7-65085bbf2a2f_003
N,evt_e234c94f-6f0d-97fc-f78b-5590b3b6ca0c_001,2026-02-22T18:19:00+08:00,core_banking,open,e234c94f-6f0d-97fc-f78b-5590b3b6ca0c,audit_e234c94f-6f0d-97fc-f78b-5590b3b6ca0c_001
N,evt_e234c94f-6f0d-97fc-f78b-5590b3b6ca0c_002,2026-02-22T18:20:00+08:00,core_banking,pending,e234c94f-6f0d-97fc-f78b-5590b3b6ca0c,audit_e234c94f-6f0d-97fc-f78b-5590b3b6ca0c_002
Y,evt_e234c94f-6f0d-97fc-f78b-5590b3b6ca0c_003,2026-02-22T18:21:00+08:00,core_banking,active,e234c94f-6f0d-97fc-f78b-5590b3b6ca0c,audit_e234c94f-6f0d-97fc-f78b-5590b3b6ca0c_003
N,evt_832b4fb7-f532-ddd3-11c6-4a79ad8102c4_001,2026-03-20T15:53:00+08:00,core_banking,open,832b4fb7-f532-ddd3-11c6-4a79ad8102c4,audit_832b4fb7-f532-ddd3-11c6-4a79ad8102c4_001
N,evt_832b4fb7-f532-ddd3-11c6-4a79ad8102c4_002,2026-03-20T15:54:00+08:00,core_banking,pending,832b4fb7-f532-ddd3-11c6-4a79ad8102c4,audit_832b4fb7-f532-ddd3-11c6-4a79ad8102c4_002
Y,evt_832b4fb7-f532-ddd3-11c6-4a79ad8102c4_003,2026-03-20T15:55:00+08:00,core_banking,active,832b4fb7-f532-ddd3-11c6-4a79ad8102c4,audit_832b4fb7-f532-ddd3-11c6-4a79ad8102c4_003
Y,evt_83dbac66-505f-a311-fd77-edf81c2a395d_001,2026-03-25T13:38:00+08:00,core_banking,open,83dbac66-505f-a311-fd77-edf81c2a395d,audit_83dbac66-505f-a311-fd77-edf81c2a395d_001
N,evt_c8f87350-5e2f-b7f4-07f3-51d536f06190_001,2026-03-19T09:19:00+08:00,core_banking,open,c8f87350-5e2f-b7f4-07f3-51d536f06190,audit_c8f87350-5e2f-b7f4-07f3-51d536f06190_001
Y,evt_c8f87350-5e2f-b7f4-07f3-51d536f06190_002,2026-03-19T09:20:00+08:00,core_banking,pending,c8f87350-5e2f-b7f4-07f3-51d536f06190,audit_c8f87350-5e2f-b7f4-07f3-51d536f06190_002
N,evt_356b6afd-bf5e-f89d-401a-5ad7e8b9a9e3_001,2026-03-19T09:22:00+08:00,core_banking,open,356b6afd-bf5e-f89d-401a-5ad7e8b9a9e3,audit_356b6afd-bf5e-f89d-401a-5ad7e8b9a9e3_001
N,evt_356b6afd-bf5e-f89d-401a-5ad7e8b9a9e3_002,2026-03-19T09:23:00+08:00,core_banking,pending,356b6afd-bf5e-f89d-401a-5ad7e8b9a9e3,audit_356b6afd-bf5e-f89d-401a-5ad7e8b9a9e3_002
Y,evt_356b6afd-bf5e-f89d-401a-5ad7e8b9a9e3_003,2026-03-19T09:24:00+08:00,core_banking,active,356b6afd-bf5e-f89d-401a-5ad7e8b9a9e3,audit_356b6afd-bf5e-f89d-401a-5ad7e8b9a9e3_003
N,evt_219f56ab-4554-4453-0bdc-4500d04ac98e_001,2026-02-15T11:31:00+08:00,deposit_gateway,open,219f56ab-4554-4453-0bdc-4500d04ac98e,audit_219f56ab-4554-4453-0bdc-4500d04ac98e_001
N,evt_219f56ab-4554-4453-0bdc-4500d04ac98e_002,2026-02-15T11:32:00+08:00,deposit_gateway,pending,219f56ab-4554-4453-0bdc-4500d04ac98e,audit_219f56ab-4554-4453-0bdc-4500d04ac98e_002
Y,evt_219f56ab-4554-4453-0bdc-4500d04ac98e_003,2026-02-15T11:33:00+08:00,deposit_gateway,active,219f56ab-4554-4453-0bdc-4500d04ac98e,audit_219f56ab-4554-4453-0bdc-4500d04ac98e_003
N,evt_5ff41527-e74c-86f8-54b6-cbd0bdf41ff1_001,2026-04-22T16:53:00+08:00,core_banking,open,5ff41527-e74c-86f8-54b6-cbd0bdf41ff1,audit_5ff41527-e74c-86f8-54b6-cbd0bdf41ff1_001
N,evt_5ff41527-e74c-86f8-54b6-cbd0bdf41ff1_002,2026-04-22T16:54:00+08:00,core_banking,pending,5ff41527-e74c-86f8-54b6-cbd0bdf41ff1,audit_5ff41527-e74c-86f8-54b6-cbd0bdf41ff1_002
N,evt_5ff41527-e74c-86f8-54b6-cbd0bdf41ff1_003,2026-04-22T16:55:00+08:00,core_banking,active,5ff41527-e74c-86f8-54b6-cbd0bdf41ff1,audit_5ff41527-e74c-86f8-54b6-cbd0bdf41ff1_003
Y,evt_5ff41527-e74c-86f8-54b6-cbd0bdf41ff1_004,2026-04-22T16:56:00+08:00,core_banking,frozen,5ff41527-e74c-86f8-54b6-cbd0bdf41ff1,audit_5ff41527-e74c-86f8-54b6-cbd0bdf41ff1_004
N,evt_283ec387-a4e8-81cb-790a-1de2a8d52164_001,2026-04-08T09:09:00+08:00,core_banking,open,283ec387-a4e8-81cb-790a-1de2a8d52164,audit_283ec387-a4e8-81cb-790a-1de2a8d52164_001
N,evt_283ec387-a4e8-81cb-790a-1de2a8d52164_002,2026-04-08T09:10:00+08:00,core_banking,pending,283ec387-a4e8-81cb-790a-1de2a8d52164,audit_283ec387-a4e8-81cb-790a-1de2a8d52164_002
Y,evt_283ec387-a4e8-81cb-790a-1de2a8d52164_003,2026-04-08T09:11:00+08:00,core_banking,active,283ec387-a4e8-81cb-790a-1de2a8d52164,audit_283ec387-a4e8-81cb-790a-1de2a8d52164_003
N,evt_7f8a831c-5065-ed6b-595f-fd865ad39ed8_001,2026-03-02T17:28:00+08:00,core_banking,open,7f8a831c-5065-ed6b-595f-fd865ad39ed8,audit_7f8a831c-5065-ed6b-595f-fd865ad39ed8_001
N,evt_7f8a831c-5065-ed6b-595f-fd865ad39ed8_002,2026-03-02T17:29:00+08:00,core_banking,pending,7f8a831c-5065-ed6b-595f-fd865ad39ed8,audit_7f8a831c-5065-ed6b-595f-fd865ad39ed8_002
Y,evt_7f8a831c-5065-ed6b-595f-fd865ad39ed8_003,2026-03-02T17:30:00+08:00,core_banking,active,7f8a831c-5065-ed6b-595f-fd865ad39ed8,audit_7f8a831c-5065-ed6b-595f-fd865ad39ed8_003
N,evt_ebe34d5f-9202-6e94-e922-0f43c8ec40fb_001,2026-03-28T12:43:00+08:00,core_banking,open,ebe34d5f-9202-6e94-e922-0f43c8ec40fb,audit_ebe34d5f-9202-6e94-e922-0f43c8ec40fb_001
Y,evt_ebe34d5f-9202-6e94-e922-0f43c8ec40fb_002,2026-03-28T12:44:00+08:00,core_banking,pending,ebe34d5f-9202-6e94-e922-0f43c8ec40fb,audit_ebe34d5f-9202-6e94-e922-0f43c8ec40fb_002
Y,evt_64d411b0-745d-8c6a-46db-6d508546d5c9_001,2026-04-15T17:22:00+08:00,deposit_gateway,open,64d411b0-745d-8c6a-46db-6d508546d5c9,audit_64d411b0-745d-8c6a-46db-6d508546d5c9_001
N,evt_c60519ef-f343-0202-e1a5-269c7273180e_001,2026-02-02T14:54:00+08:00,core_banking,open,c60519ef-f343-0202-e1a5-269c7273180e,audit_c60519ef-f343-0202-e1a5-269c7273180e_001
N,evt_c60519ef-f343-0202-e1a5-269c7273180e_002,2026-02-02T14:55:00+08:00,core_banking,pending,c60519ef-f343-0202-e1a5-269c7273180e,audit_c60519ef-f343-0202-e1a5-269c7273180e_002
Y,evt_c60519ef-f343-0202-e1a5-269c7273180e_003,2026-02-02T14:56:00+08:00,core_banking,active,c60519ef-f343-0202-e1a5-269c7273180e,audit_c60519ef-f343-0202-e1a5-269c7273180e_003
N,evt_22c144fc-051b-204b-9c3d-e8f0fd92a58d_001,2026-04-17T17:44:00+08:00,core_banking,open,22c144fc-051b-204b-9c3d-e8f0fd92a58d,audit_22c144fc-051b-204b-9c3d-e8f0fd92a58d_001
N,evt_22c144fc-051b-204b-9c3d-e8f0fd92a58d_002,2026-04-17T17:45:00+08:00,core_banking,pending,22c144fc-051b-204b-9c3d-e8f0fd92a58d,audit_22c144fc-051b-204b-9c3d-e8f0fd92a58d_002
N,evt_22c144fc-051b-204b-9c3d-e8f0fd92a58d_003,2026-04-17T17:46:00+08:00,core_banking,active,22c144fc-051b-204b-9c3d-e8f0fd92a58d,audit_22c144fc-051b-204b-9c3d-e8f0fd92a58d_003
Y,evt_22c144fc-051b-204b-9c3d-e8f0fd92a58d_004,2026-04-17T17:47:00+08:00,core_banking,frozen,22c144fc-051b-204b-9c3d-e8f0fd92a58d,audit_22c144fc-051b-204b-9c3d-e8f0fd92a58d_004
Y,evt_a30b6b3b-8049-e2e3-f065-3911f9ed925d_001,2026-02-13T10:44:00+08:00,deposit_gateway,open,a30b6b3b-8049-e2e3-f065-3911f9ed925d,audit_a30b6b3b-8049-e2e3-f065-3911f9ed925d_001
N,evt_5da6bc7e-53cf-a08b-38bf-22011309846c_001,2026-04-08T12:55:00+08:00,core_banking,open,5da6bc7e-53cf-a08b-38bf-22011309846c,audit_5da6bc7e-53cf-a08b-38bf-22011309846c_001
N,evt_5da6bc7e-53cf-a08b-38bf-22011309846c_002,2026-04-08T12:56:00+08:00,core_banking,pending,5da6bc7e-53cf-a08b-38bf-22011309846c,audit_5da6bc7e-53cf-a08b-38bf-22011309846c_002
Y,evt_5da6bc7e-53cf-a08b-38bf-22011309846c_003,2026-04-08T12:57:00+08:00,core_banking,active,5da6bc7e-53cf-a08b-38bf-22011309846c,audit_5da6bc7e-53cf-a08b-38bf-22011309846c_003
N,evt_0c94cc91-ee82-dc20-da90-e2ccbc5006dc_001,2026-04-30T16:56:00+08:00,core_banking,open,0c94cc91-ee82-dc20-da90-e2ccbc5006dc,audit_0c94cc91-ee82-dc20-da90-e2ccbc5006dc_001
N,evt_0c94cc91-ee82-dc20-da90-e2ccbc5006dc_002,2026-04-30T16:57:00+08:00,core_banking,pending,0c94cc91-ee82-dc20-da90-e2ccbc5006dc,audit_0c94cc91-ee82-dc20-da90-e2ccbc5006dc_002
Y,evt_0c94cc91-ee82-dc20-da90-e2ccbc5006dc_003,2026-04-30T16:58:00+08:00,core_banking,active,0c94cc91-ee82-dc20-da90-e2ccbc5006dc,audit_0c94cc91-ee82-dc20-da90-e2ccbc5006dc_003
N,evt_18fdff65-59f4-47ea-3787-65b819ea2a70_001,2026-02-28T15:58:00+08:00,core_banking,open,18fdff65-59f4-47ea-3787-65b819ea2a70,audit_18fdff65-59f4-47ea-3787-65b819ea2a70_001
N,evt_18fdff65-59f4-47ea-3787-65b819ea2a70_002,2026-02-28T15:59:00+08:00,core_banking,pending,18fdff65-59f4-47ea-3787-65b819ea2a70,audit_18fdff65-59f4-47ea-3787-65b819ea2a70_002
Y,evt_18fdff65-59f4-47ea-3787-65b819ea2a70_003,2026-02-28T16:00:00+08:00,core_banking,active,18fdff65-59f4-47ea-3787-65b819ea2a70,audit_18fdff65-59f4-47ea-3787-65b819ea2a70_003
N,evt_2db375d2-84ec-32e4-23d8-396e8219ef24_001,2026-04-06T10:43:00+08:00,core_banking,open,2db375d2-84ec-32e4-23d8-396e8219ef24,audit_2db375d2-84ec-32e4-23d8-396e8219ef24_001
N,evt_2db375d2-84ec-32e4-23d8-396e8219ef24_002,2026-04-06T10:44:00+08:00,core_banking,pending,2db375d2-84ec-32e4-23d8-396e8219ef24,audit_2db375d2-84ec-32e4-23d8-396e8219ef24_002
Y,evt_2db375d2-84ec-32e4-23d8-396e8219ef24_003,2026-04-06T10:45:00+08:00,core_banking,active,2db375d2-84ec-32e4-23d8-396e8219ef24,audit_2db375d2-84ec-32e4-23d8-396e8219ef24_003
N,evt_526941fb-d38c-e385-fd93-6388e4117723_001,2026-02-14T15:24:00+08:00,core_banking,open,526941fb-d38c-e385-fd93-6388e4117723,audit_526941fb-d38c-e385-fd93-6388e4117723_001
N,evt_526941fb-d38c-e385-fd93-6388e4117723_002,2026-02-14T15:25:00+08:00,core_banking,pending,526941fb-d38c-e385-fd93-6388e4117723,audit_526941fb-d38c-e385-fd93-6388e4117723_002
Y,evt_526941fb-d38c-e385-fd93-6388e4117723_003,2026-02-14T15:26:00+08:00,core_banking,active,526941fb-d38c-e385-fd93-6388e4117723,audit_526941fb-d38c-e385-fd93-6388e4117723_003
N,evt_86995ae6-4f9c-95e0-a6f1-095bea32c9d7_001,2026-02-02T13:43:00+08:00,core_banking,open,86995ae6-4f9c-95e0-a6f1-095bea32c9d7,audit_86995ae6-4f9c-95e0-a6f1-095bea32c9d7_001
N,evt_86995ae6-4f9c-95e0-a6f1-095bea32c9d7_002,2026-02-02T13:44:00+08:00,core_banking,pending,86995ae6-4f9c-95e0-a6f1-095bea32c9d7,audit_86995ae6-4f9c-95e0-a6f1-095bea32c9d7_002
Y,evt_86995ae6-4f9c-95e0-a6f1-095bea32c9d7_003,2026-02-02T13:45:00+08:00,core_banking,active,86995ae6-4f9c-95e0-a6f1-095bea32c9d7,audit_86995ae6-4f9c-95e0-a6f1-095bea32c9d7_003
N,evt_9f860430-d239-8291-1f68-9d060bf37d1f_001,2026-02-25T17:02:00+08:00,core_banking,open,9f860430-d239-8291-1f68-9d060bf37d1f,audit_9f860430-d239-8291-1f68-9d060bf37d1f_001
N,evt_9f860430-d239-8291-1f68-9d060bf37d1f_002,2026-02-25T17:03:00+08:00,core_banking,pending,9f860430-d239-8291-1f68-9d060bf37d1f,audit_9f860430-d239-8291-1f68-9d060bf37d1f_002
Y,evt_9f860430-d239-8291-1f68-9d060bf37d1f_003,2026-02-25T17:04:00+08:00,core_banking,active,9f860430-d239-8291-1f68-9d060bf37d1f,audit_9f860430-d239-8291-1f68-9d060bf37d1f_003
Y,evt_95fc24c9-209a-28cf-fd0c-f5ddb965289e_001,2026-03-27T17:57:00+08:00,core_banking,open,95fc24c9-209a-28cf-fd0c-f5ddb965289e,audit_95fc24c9-209a-28cf-fd0c-f5ddb965289e_001
N,evt_eb5c1d4e-260f-fdbf-5e31-838d5f573509_001,2026-04-17T17:53:00+08:00,core_banking,open,eb5c1d4e-260f-fdbf-5e31-838d5f573509,audit_eb5c1d4e-260f-fdbf-5e31-838d5f573509_001
N,evt_eb5c1d4e-260f-fdbf-5e31-838d5f573509_002,2026-04-17T17:54:00+08:00,core_banking,pending,eb5c1d4e-260f-fdbf-5e31-838d5f573509,audit_eb5c1d4e-260f-fdbf-5e31-838d5f573509_002
Y,evt_eb5c1d4e-260f-fdbf-5e31-838d5f573509_003,2026-04-17T17:55:00+08:00,core_banking,active,eb5c1d4e-260f-fdbf-5e31-838d5f573509,audit_eb5c1d4e-260f-fdbf-5e31-838d5f573509_003
Y,evt_b064f2d8-f9f4-df92-ad52-dec3f4144ee5_001,2026-01-26T10:59:00+08:00,core_banking,open,b064f2d8-f9f4-df92-ad52-dec3f4144ee5,audit_b064f2d8-f9f4-df92-ad52-dec3f4144ee5_001
N,evt_54127756-50ca-bda5-25ab-4e69e662e673_001,2026-04-04T13:48:00+08:00,core_banking,open,54127756-50ca-bda5-25ab-4e69e662e673,audit_54127756-50ca-bda5-25ab-4e69e662e673_001
Y,evt_54127756-50ca-bda5-25ab-4e69e662e673_002,2026-04-04T13:49:00+08:00,core_banking,pending,54127756-50ca-bda5-25ab-4e69e662e673,audit_54127756-50ca-bda5-25ab-4e69e662e673_002
N,evt_1fdc9907-cbf9-b639-686b-b08ee3b262b6_001,2026-02-20T11:55:00+08:00,core_banking,open,1fdc9907-cbf9-b639-686b-b08ee3b262b6,audit_1fdc9907-cbf9-b639-686b-b08ee3b262b6_001
N,evt_1fdc9907-cbf9-b639-686b-b08ee3b262b6_002,2026-02-20T11:56:00+08:00,core_banking,pending,1fdc9907-cbf9-b639-686b-b08ee3b262b6,audit_1fdc9907-cbf9-b639-686b-b08ee3b262b6_002
Y,evt_1fdc9907-cbf9-b639-686b-b08ee3b262b6_003,2026-02-20T11:57:00+08:00,core_banking,active,1fdc9907-cbf9-b639-686b-b08ee3b262b6,audit_1fdc9907-cbf9-b639-686b-b08ee3b262b6_003
Y,evt_a9af60fc-b4a9-9ce0-8294-f49907e8732b_001,2026-02-03T16:57:00+08:00,core_banking,open,a9af60fc-b4a9-9ce0-8294-f49907e8732b,audit_a9af60fc-b4a9-9ce0-8294-f49907e8732b_001
N,evt_19a80850-fb82-ac1f-62d1-1c99a08a2364_001,2026-04-14T11:49:00+08:00,core_banking,open,19a80850-fb82-ac1f-62d1-1c99a08a2364,audit_19a80850-fb82-ac1f-62d1-1c99a08a2364_001
N,evt_19a80850-fb82-ac1f-62d1-1c99a08a2364_002,2026-04-14T11:50:00+08:00,core_banking,pending,19a80850-fb82-ac1f-62d1-1c99a08a2364,audit_19a80850-fb82-ac1f-62d1-1c99a08a2364_002
Y,evt_19a80850-fb82-ac1f-62d1-1c99a08a2364_003,2026-04-14T11:51:00+08:00,core_banking,active,19a80850-fb82-ac1f-62d1-1c99a08a2364,audit_19a80850-fb82-ac1f-62d1-1c99a08a2364_003
N,evt_d70e480f-2056-ad12-f47e-043af134fae9_001,2026-02-27T15:52:00+08:00,core_banking,open,d70e480f-2056-ad12-f47e-043af134fae9,audit_d70e480f-2056-ad12-f47e-043af134fae9_001
N,evt_d70e480f-2056-ad12-f47e-043af134fae9_002,2026-02-27T15:53:00+08:00,core_banking,pending,d70e480f-2056-ad12-f47e-043af134fae9,audit_d70e480f-2056-ad12-f47e-043af134fae9_002
Y,evt_d70e480f-2056-ad12-f47e-043af134fae9_003,2026-02-27T15:54:00+08:00,core_banking,active,d70e480f-2056-ad12-f47e-043af134fae9,audit_d70e480f-2056-ad12-f47e-043af134fae9_003
N,evt_a63db96c-ca01-e1a0-930e-08b501a707e8_001,2026-02-05T10:44:00+08:00,core_banking,open,a63db96c-ca01-e1a0-930e-08b501a707e8,audit_a63db96c-ca01-e1a0-930e-08b501a707e8_001
Y,evt_a63db96c-ca01-e1a0-930e-08b501a707e8_002,2026-02-05T10:45:00+08:00,core_banking,pending,a63db96c-ca01-e1a0-930e-08b501a707e8,audit_a63db96c-ca01-e1a0-930e-08b501a707e8_002
N,evt_f8b688b8-45ea-39d7-c815-8e3c98072644_001,2026-04-29T15:17:00+08:00,core_banking,open,f8b688b8-45ea-39d7-c815-8e3c98072644,audit_f8b688b8-45ea-39d7-c815-8e3c98072644_001
N,evt_f8b688b8-45ea-39d7-c815-8e3c98072644_002,2026-04-29T15:18:00+08:00,core_banking,pending,f8b688b8-45ea-39d7-c815-8e3c98072644,audit_f8b688b8-45ea-39d7-c815-8e3c98072644_002
Y,evt_f8b688b8-45ea-39d7-c815-8e3c98072644_003,2026-04-29T15:19:00+08:00,core_banking,active,f8b688b8-45ea-39d7-c815-8e3c98072644,audit_f8b688b8-45ea-39d7-c815-8e3c98072644_003
N,evt_487f1709-0d56-932d-a030-bb65ebd65f1a_001,2026-04-08T10:39:00+08:00,core_banking,open,487f1709-0d56-932d-a030-bb65ebd65f1a,audit_487f1709-0d56-932d-a030-bb65ebd65f1a_001
Y,evt_487f1709-0d56-932d-a030-bb65ebd65f1a_002,2026-04-08T10:40:00+08:00,core_banking,pending,487f1709-0d56-932d-a030-bb65ebd65f1a,audit_487f1709-0d56-932d-a030-bb65ebd65f1a_002
N,evt_3f01943a-2909-80ac-e5d9-02af5699e1e2_001,2026-04-08T10:55:00+08:00,core_banking,open,3f01943a-2909-80ac-e5d9-02af5699e1e2,audit_3f01943a-2909-80ac-e5d9-02af5699e1e2_001
N,evt_3f01943a-2909-80ac-e5d9-02af5699e1e2_002,2026-04-08T10:56:00+08:00,core_banking,pending,3f01943a-2909-80ac-e5d9-02af5699e1e2,audit_3f01943a-2909-80ac-e5d9-02af5699e1e2_002
Y,evt_3f01943a-2909-80ac-e5d9-02af5699e1e2_003,2026-04-08T10:57:00+08:00,core_banking,active,3f01943a-2909-80ac-e5d9-02af5699e1e2,audit_3f01943a-2909-80ac-e5d9-02af5699e1e2_003
N,evt_4a1d8848-0dd7-4409-74f7-5279ece70156_001,2026-03-27T10:59:00+08:00,core_banking,open,4a1d8848-0dd7-4409-74f7-5279ece70156,audit_4a1d8848-0dd7-4409-74f7-5279ece70156_001
N,evt_4a1d8848-0dd7-4409-74f7-5279ece70156_002,2026-03-27T11:00:00+08:00,core_banking,pending,4a1d8848-0dd7-4409-74f7-5279ece70156,audit_4a1d8848-0dd7-4409-74f7-5279ece70156_002
Y,evt_4a1d8848-0dd7-4409-74f7-5279ece70156_003,2026-03-27T11:01:00+08:00,core_banking,active,4a1d8848-0dd7-4409-74f7-5279ece70156,audit_4a1d8848-0dd7-4409-74f7-5279ece70156_003
N,evt_a3d59a5f-e8e9-0eca-1ae3-921124b0dc6a_001,2026-03-25T17:58:00+08:00,core_banking,open,a3d59a5f-e8e9-0eca-1ae3-921124b0dc6a,audit_a3d59a5f-e8e9-0eca-1ae3-921124b0dc6a_001
N,evt_a3d59a5f-e8e9-0eca-1ae3-921124b0dc6a_002,2026-03-25T17:59:00+08:00,core_banking,pending,a3d59a5f-e8e9-0eca-1ae3-921124b0dc6a,audit_a3d59a5f-e8e9-0eca-1ae3-921124b0dc6a_002
Y,evt_a3d59a5f-e8e9-0eca-1ae3-921124b0dc6a_003,2026-03-25T18:00:00+08:00,core_banking,active,a3d59a5f-e8e9-0eca-1ae3-921124b0dc6a,audit_a3d59a5f-e8e9-0eca-1ae3-921124b0dc6a_003
Y,evt_9b69af23-d94c-d560-0ca4-54bcc3261136_001,2026-04-13T11:34:00+08:00,core_banking,open,9b69af23-d94c-d560-0ca4-54bcc3261136,audit_9b69af23-d94c-d560-0ca4-54bcc3261136_001
N,evt_16707039-d96c-75e8-b22a-990bdc0ac697_001,2026-04-01T12:03:00+08:00,core_banking,open,16707039-d96c-75e8-b22a-990bdc0ac697,audit_16707039-d96c-75e8-b22a-990bdc0ac697_001
